"area","d21","d22","d23","d24","d25","d26","d27","d28","d29","d210","d211","d41","d42","d43","d5","d6","d7","d8","d9","min_station","min_park","aread21","aread22","aread23","aread24","aread25","aread26","aread27","aread28","aread29","aread210","aread211","d41d21","d41d22","d41d23","d41d24","d41d25","d41d26","d41d27","d41d28","d41d29","d41d210","d41d211","d42d21","d42d22","d42d23","d42d24","d42d25","d42d26","d42d27","d42d28","d42d29","d42d210","d42d211","d43d21","d43d22","d43d23","d43d24","d43d25","d43d26","d43d27","d43d28","d43d29","d43d210","d43d211","area_square","area2d21","area2d22","area2d23","area2d24","area2d25","area2d26","area2d27","area2d28","area2d29","area2d210","area2d211"
"68",12,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,926.80782623444,124.467370419274,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,144,0,0
"69",45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,773.733049204195,52.4347448353617,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,0,0,0,0,0,0,0,0,2025,0,0
"70",12.5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,459.022368902161,147.535742719339,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.25,0,0,0,0,0,156.25,0,0,0,0,0
"71",17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,658.069658233002,31.519599155835,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,0,0,289,0,0,0,0,0,0,0,0
"72",8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,173.300567436449,11.5145613459349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0
"73",6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,668.673561217321,264.210857151007,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,36,0,0,0,0,0
"74",30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,786.303709962285,48.1332228789075,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,0,0,900,0,0,0,0,0,0,0,0
"75",5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,538.676758052644,102.446387807847,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,25,0,0,0
"76",20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,760.053178206961,584.098926665181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0
"77",20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,533.499694033284,93.0541214898845,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,400,0,0,0,0,0
"78",5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,479.984766982127,119.122412092994,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,25,0,0,0,0,0,0,0,0,0
"79",30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,220.276400821777,55.7132159948871,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,0,900,0,0,0,0,0,0,0,0,0
"80",32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,260.732240146758,198.683058231181,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,0,0,1024,0,0,0,0,0
"81",7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,213.343773806067,124.15880860392,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,49,0,0,0,0,0,0,0,0
"82",42,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1894.91034920272,1005.05564109607,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1764,0,0,0,0,0,0,0,0,1764,0,0
"83",44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,328.900653729376,197.466812285515,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1936,0,1936,0,0,0,0,0,0,0,0,0
"84",8,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,175.924425859443,175.197928357749,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,64,0,0,0,0,0,0,0,0,0
"85",7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,597.020047103974,152.695994458584,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,49,0,0,0,0,0,0,0,0
"86",42,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.858136386858,165.431065381603,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1764,0,0,0,1764,0,0,0,0,0,0,0
"87",22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,258.858136386858,165.431065381603,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484,0,0,0,484,0,0,0,0,0,0,0
"88",40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,279.023695589927,197.559925043393,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,0,0,0,0,0,1600,0,0,0,0,0
"89",12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,600.814425740493,100.911630170862,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,144,0,0,0,0,0,0,0
"90",6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,481.43959876254,203.220845764671,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,36,0,0,0,0
"91",9,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,538.130357561224,183.753777989604,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,81,0,0,0,0,0,0,0,0,0
"92",5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,551.389710916663,27.6618547848875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0
"93",17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,352.722359788368,159.2049443905,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,0,0,0,0,0,0,0,289,0,0,0
"94",10,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1375.1001243156,210.92531838116,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0
"95",7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,424.350068514947,187.728426566137,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,49,0,0,0,0,0,0,0,0
"96",8,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1148.22792591778,127.337259066382,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,64,0,0,0,0,0
"97",39.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1477.02573587115,153.967733044668,0,0,0,0,0,0,0,0,0,0,39.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1536.64,0,0,0,0,0,0,0,0,0,0,1536.64
"98",9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,557.115054898443,99.2138752775057,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,81,0,0,0,0,0,0,0
"99",8.5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,393.030148360534,71.4661369807513,0,8.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.25,0,72.25,0,0,0,0,0,0,0,0,0
"100",34.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1294.78218082053,261.704541447338,0,0,0,0,0,0,34.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1218.01,0,0,0,0,0,0,1218.01,0,0,0,0
"101",46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,883.407457202256,120.811019319602,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2116,0,2116,0,0,0,0,0,0,0,0,0
"102",17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,334.835312354302,158.630204195091,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,0,0,0,0,0,289,0,0,0,0,0
"103",18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,874.283167612633,200.411444612524,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,0,0,324,0,0,0,0,0,0,0,0
"104",26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,853.744863714768,209.922495436407,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,676,0,0,0,0,0,0,0,0,0,0,676
"105",26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,436.938674238014,81.0786586488204,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,676,0,676,0,0,0,0,0,0,0,0,0
"106",14,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,134.055797473223,108.514880635839,0,0,0,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,196,0,0,0,0,0,0,0
"107",6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,134.055797473223,108.514880635839,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,36,0,0,0,0,0,0,0
"108",32,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,128.990389608403,347.729464452796,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,0,0,0,0,0,1024,0,0
"109",5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,314.70173922921,252.809531957623,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0
"110",8,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,990.296315969976,146.052698783627,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,64,0,0
"111",4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,449.863071198279,158.905399846787,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16,0,0,0,0,16,0,0,0,0,0,0
"112",28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,298.983863279796,52.5041236023793,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,784,0,0,0,0,0,0,0,784,0,0,0
"113",35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,387.95877136627,106.805924322674,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1225,0,0,0,0,0,0,0,1225,0,0,0
"114",4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,961.177055277165,267.439140878085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0
"115",6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,587.732838073375,41.3893007943474,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,36
"116",42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,259.461469746646,142.182812986092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1764,0,0,0,0,0,0,0,0,0,0,0
"117",8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1060.56079908261,84.0291257947743,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,64,0,0,0,0,0,0,64,0,0,0,0
"118",16,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,262.834664911239,135.803107549528,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,0,0,0,0,0,0,0,256,0,0,0
"119",8,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,125.313880987027,297.80502172988,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,0,0,0,0,0,0,0,0,0,0,64
"120",6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,56.1159562828178,241.189393231341,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,36
"121",7,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1033.51235712207,143.946811313295,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,49,0,0
"122",8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,628.182355021227,181.282469442807,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,64,0,0,0,0,0,0,0
"123",14.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,43.3831548117047,151.016542446296,0,0,0,14.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222.01,0,0,0,222.01,0,0,0,0,0,0,0
"124",85.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,148.197542301076,309.294289352652,0,0,0,0,0,85.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7242.01,0,0,0,0,0,7242.01,0,0,0,0,0
"125",30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1005.45425553157,314.796918659604,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,0,0,0,0,900,0,0,0,0,0,0
"126",6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,434.031771181591,101.974948919791,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,36,0,0
"127",13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,309.348211535835,239.353950202047,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,169,0,0,0,0,0,0,0
"128",7,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,469.337567913896,272.937802968435,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,49,0,0,0,0,0,0,0
"129",23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,624.507897929198,124.539813031355,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529,0,0,0,0,0,0,0,0,529,0,0
"130",15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,554.940831106529,119.853019454857,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,0,0,0,0,0,0,0,0,225,0,0
"131",7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,626.73630396804,127.636934202372,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,49,49,0,0,0,0,0,0,0,0,0,0
"132",12.9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,424.350068514947,187.728426566137,0,0,0,12.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.41,0,0,0,166.41,0,0,0,0,0,0,0
"133",5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,204.39443800328,81.2553283956592,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,25,0,0,0,0,0,0,0
"134",42.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,401.53819482757,365.281725989536,0,42.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1814.76,0,1814.76,0,0,0,0,0,0,0,0,0
"135",14.8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,420.345548195523,172.286155135987,0,0,0,14.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219.04,0,0,0,219.04,0,0,0,0,0,0,0
"136",5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,988.399139293946,123.218517949603,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,25,0,0
"137",23.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429.585807893913,233.562504245403,0,0,23.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552.25,0,0,552.25,0,0,0,0,0,0,0,0
"138",20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,441.96289395266,141.22581212279,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,400,0,0,0
"139",12,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,528.384037587547,225.957454527854,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,144,0,0,0,0,0,0,0,0,0
"140",50,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,348.339553985627,156.432950901889,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,0,0,0,0,0,2500,0,0,0,0,0
"141",26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,585.132608185705,223.121841371009,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,676,0,676,0,0,0,0,0,0,0,0,0
"142",51,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,538.778643488616,154.256693075379,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2601,0,0,0,0,2601,0,0,0,0,0,0
"143",9.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,452.338508024728,183.590059041627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.49,0,0,0,0,0,0,0,0,0,0,0
"144",21.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512.906056361667,118.841362167785,0,21.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453.69,0,453.69,0,0,0,0,0,0,0,0,0
"145",27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,152.498343987265,107.265099864537,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,729,0,0,0,0,729,0,0,0,0,0,0
"146",6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,97.5689425319162,117.853214210517,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,36,0,0,0,0
